acousticness,$album,$artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,$track,track_number,valence,y,featuring,remix,with,radio_edit,ost,$link,$Peak_Pos,$WoC,<Phit,$Thit
0.0209,Only The Lonely,Colony House,62,0.542,150387,0.924,6.51E-05,5,0.0611,-4.851,0,0.0655,139.017,4,I Want It All,10,0.681,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Want%20It%20All/,0,0,0,0
0.0445,Only The Lonely,Colony House,62,0.466,240653,0.818,0.00133,10,0.081,-6.769,1,0.0365,140.004,4,Follow Me Down,11,0.305,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Follow%20Me%20Down/,0,0,0,0
0.0215,Only The Lonely,Colony House,62,0.504,278720,0.857,0.000154,11,0.331,-6.719,1,0.0443,135.972,4,Remembered For,12,0.314,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Remembered%20For/,0,0,0,0
0.777,Only The Lonely,Colony House,62,0.39,284893,0.121,0,6,0.336,-14.423,1,0.0324,66.188,4,This Beautiful Life,13,0.156,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/This%20Beautiful%20Life/,0,0,0,0
0.295,Happy Endings,Old Dominion,62,0.65,176893,0.782,0,8,0.107,-4.295,1,0.0721,171.988,4,No Such Thing as a Broken Heart,1,0.939,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20Such%20Thing%20as%20a%20Broken%20Heart/,0,0,0,0
0.58,Happy Endings,Old Dominion,62,0.716,221640,0.614,1.36E-05,7,0.16,-7.099,1,0.036,88.006,4,Shoe Shopping,2,0.684,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Shoe%20Shopping/,0,0,0,0
0.339,Happy Endings,Old Dominion,62,0.458,234520,0.706,0,3,0.0705,-4.263,1,0.0405,167.968,4,Not Everything's About You,3,0.501,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Not%20Everything's%20About%20You/,0,0,0,0
0.152,Happy Endings,Old Dominion,62,0.758,166573,0.867,0,11,0.308,-5.087,1,0.0475,102.018,4,Hotel Key,4,0.964,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hotel%20Key/,0,0,0,0
0.52,Happy Endings,Old Dominion,62,0.657,169813,0.862,0,8,0.152,-5.048,1,0.0275,104.031,4,Be with Me,5,0.852,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Be%20with%20Me/,0,0,0,0
0.593,Happy Endings,Old Dominion,62,0.725,184080,0.437,0,6,0.0842,-9.602,1,0.0575,83.985,4,Written in the Sand,6,0.745,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Written%20in%20the%20Sand/,0,0,0,0
0.451,Happy Endings,Old Dominion,62,0.54,166640,0.676,3.83E-05,3,0.132,-5.371,1,0.0424,140.014,4,So You Go,7,0.406,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/So%20You%20Go/,0,0,0,0
0.126,Happy Endings,Old Dominion,62,0.661,199773,0.813,0,8,0.113,-5.393,1,0.0277,113.964,4,Stars in the City,8,0.655,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Stars%20in%20the%20City/,0,0,0,0
0.199,Happy Endings,Old Dominion,62,0.605,214933,0.696,0,9,0.0683,-5.713,0,0.0351,124.061,4,New York at Night,9,0.446,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/New%20York%20at%20Night/,0,0,0,0
0.3,Happy Endings,Old Dominion,62,0.561,174480,0.901,0,9,0.475,-4.782,1,0.0687,168.128,4,A Girl Is a Gun,10,0.966,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/A%20Girl%20Is%20a%20Gun/,0,0,0,0
0.313,Happy Endings,Old Dominion,62,0.532,215787,0.732,3.91E-06,8,0.285,-5.001,1,0.033,76.971,4,Still Writing Songs About You,11,0.517,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Still%20Writing%20Songs%20About%20You/,0,0,0,0
0.0163,Happy Endings,Old Dominion,62,0.31,195013,0.949,2.11E-06,7,0.543,-4.672,1,0.166,143.278,4,Can't Get You - Live,12,0.274,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Can't%20Get%20You%20-%20Live/,0,0,0,0
0.058,All Things Work Together,Lecrae,62,0.462,214613,0.827,0,5,0.0699,-5.107,0,0.525,65.839,3,Always Knew,1,0.508,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Always%20Knew/,0,0,0,0
0.0702,All Things Work Together,Lecrae,62,0.601,241573,0.75,0,7,0.554,-6.585,1,0.42,180.043,4,Facts,2,0.655,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Facts/,0,0,0,0
0.0346,All Things Work Together,Lecrae,62,0.74,179880,0.651,1.02E-06,0,0.123,-4.932,1,0.242,120.106,4,Broke,3,0.176,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Broke/,0,0,0,0
0.00373,All Things Work Together,Lecrae,62,0.753,231053,0.609,0,0,0.347,-4.381,1,0.117,140.304,4,Blessings,4,0.439,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Blessings/,0,0,0,0
0.0131,All Things Work Together,Lecrae,62,0.718,260680,0.864,0.000117,0,0.192,-4.803,1,0.0436,156.026,4,Whatchu Mean,5,0.523,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Whatchu%20Mean/,0,0,0,0
0.0486,All Things Work Together,Lecrae,62,0.788,214120,0.518,0,1,0.112,-5.837,1,0.154,152,4,Hammer Time,6,0.243,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hammer%20Time/,0,0,0,0
0.0529,All Things Work Together,Lecrae,62,0.854,252520,0.738,0,11,0.105,-5.137,1,0.425,77.042,4,Come and Get Me,7,0.76,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Come%20and%20Get%20Me/,0,0,0,0
0.0367,All Things Work Together,Lecrae,62,0.628,220747,0.739,0,8,0.122,-7.312,0,0.0988,131.955,4,Lucked Up,8,0.352,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lucked%20Up/,0,0,0,0
0.323,All Things Work Together,Lecrae,62,0.547,224093,0.853,0,5,0.566,-4.571,0,0.446,140.229,4,Wish You the Best,9,0.491,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Wish%20You%20the%20Best/,0,0,0,0
0.297,All Things Work Together,Lecrae,62,0.724,250480,0.784,0,8,0.0857,-4.843,0,0.26,122.672,4,Can't Stop Me Now (Destination),10,0.551,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Can't%20Stop%20Me%20Now/,0,0,0,0
0.126,All Things Work Together,Lecrae,62,0.736,217507,0.681,0,5,0.396,-5.856,0,0.101,135.118,4,I'll Find You,11,0.166,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I'll%20Find%20You/,0,0,0,0
0.0996,All Things Work Together,Lecrae,62,0.609,189880,0.682,0,11,0.366,-6.611,1,0.395,134.253,4,8:28,12,0.337,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/8:28/,0,0,0,0
0.304,All Things Work Together,Lecrae,62,0.642,263467,0.353,0,10,0.0927,-12.384,0,0.215,89.596,4,Cry For You,13,0.276,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cry%20For%20You/,0,0,0,0
0.16,All Things Work Together,Lecrae,62,0.489,294893,0.667,0,5,0.64,-7.433,0,0.238,99.435,4,Worth It,14,0.442,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Worth%20It/,0,0,0,0
0.556,Odisea,Ozuna,62,0.661,189773,0.659,3.03E-05,5,0.11,-6.233,0,0.133,98.87,4,Odisea,1,0.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Odisea/,0,0,0,0
0.164,Odisea,Ozuna,62,0.748,193227,0.565,0.00169,7,0.103,-5.895,1,0.0476,175.92,4,Tú Foto,2,0.812,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Tú%20Foto/,0,0,0,0
0.222,Odisea,Ozuna,62,0.739,188080,0.821,9.60E-06,1,0.311,-4.233,1,0.0852,171.077,4,Se Preparó,3,0.687,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Se%20Preparó/,0,0,0,0
0.0889,Odisea,Ozuna,62,0.664,219000,0.748,0,5,0.0899,-3.718,0,0.0628,170.107,4,Cumpleaños,4,0.741,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cumpleaños/,0,0,0,0
0.0864,Odisea,Ozuna,62,0.773,226520,0.757,3.73E-06,1,0.0727,-4.959,1,0.0526,88.006,4,Dile Que Tu Me Quieres,5,0.859,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Dile%20Que%20Tu%20Me%20Quieres/,0,0,0,0
0.152,Odisea,Ozuna,62,0.666,247973,0.784,3.33E-06,8,0.0793,-4.524,1,0.0342,91.999,4,Egoísta,6,0.482,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Egoísta/,0,0,0,0
0.736,Odisea,Ozuna,62,0.69,206480,0.402,0,0,0.112,-7.973,0,0.116,96.89,4,Una Flor,7,0.295,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Una%20Flor/,0,0,0,0
0.103,Odisea,Ozuna,62,0.608,200987,0.753,0,0,0.0996,-4.748,0,0.368,97.626,4,Quiero Repetir,8,0.466,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Quiero%20Repetir/,0,0,0,0
0.218,Odisea,Ozuna,62,0.763,236707,0.753,0,2,0.0691,-4.554,1,0.152,183.938,4,Noches de Aventura,9,0.651,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Noches%20de%20Aventura/,0,0,0,0
0.355,Odisea,Ozuna,62,0.727,236973,0.78,0,2,0.123,-5.457,0,0.0629,141.996,4,Pide Lo Que Tú Quieras,10,0.29,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Pide%20Lo%20Que%20Tú%20Quieras/,0,0,0,0
0.165,Odisea,Ozuna,62,0.855,226800,0.664,3.97E-05,9,0.0937,-7.11,0,0.0607,98.015,4,Síguelo Bailando,11,0.621,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Síguelo%20Bailando/,0,0,0,0
0.579,Odisea,Ozuna,62,0.72,230320,0.82,0.000171,9,0.18,-5.821,1,0.113,169.758,4,Bebé,12,0.526,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Bebé/,0,0,0,0
0.2,Odisea,Ozuna,62,0.735,233827,0.703,0,6,0.259,-4.249,1,0.0611,120.007,4,El Farsante,13,0.324,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/El%20Farsante/,0,0,0,0
0.22,Odisea,Ozuna,62,0.711,213160,0.728,1.04E-06,2,0.316,-4.565,0,0.0574,81.935,4,No Quiere Enamorarse,14,0.748,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20Quiere%20Enamorarse/,0,0,0,0
0.466,Odisea,Ozuna,62,0.721,201547,0.597,0,6,0.11,-6.467,1,0.0403,92.987,4,Carita de Angel,15,0.655,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Carita%20de%20Angel/,0,0,0,0
0.0149,Odisea,Ozuna,62,0.75,226107,0.834,1.51E-06,9,0.171,-3.722,0,0.0342,92.019,4,Si No Te Quiere,16,0.943,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Si%20No%20Te%20Quiere/,0,0,0,0
0.125,Trouble,R3HAB,62,0.37,83368,0.631,0.878,9,0.303,-14.372,0,0.481,90.393,4,Intro,1,0.0412,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Intro/,0,0,0,0
0.181,Trouble,R3HAB,62,0.744,173203,0.595,5.89E-05,9,0.148,-6.076,0,0.0782,94.92,4,Trouble,2,0.56,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Trouble/,0,0,0,0
0.162,Trouble,R3HAB,62,0.652,156000,0.595,0,6,0.148,-6.944,0,0.0419,77.538,4,I Just Can't,3,0.303,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Just%20Can't/,0,0,0,0
0.582,Trouble,R3HAB,62,0.261,34628,0.206,0.23,0,0.213,-13.186,1,0.0378,79.407,5,Don't Stop (Interlude),4,0.04,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Don't%20Stop/,0,0,0,0
0.44,Trouble,R3HAB,62,0.922,163602,0.7,0.000175,11,0.225,-6.822,0,0.112,117.97,4,Talking to You,5,0.476,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Talking%20to%20You/,0,0,0,0
0.255,Trouble,R3HAB,62,0.718,160286,0.681,1.88E-05,5,0.208,-4.593,0,0.0361,139.99,4,You Could Be,6,0.356,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/You%20Could%20Be/,0,0,0,0
0.577,Trouble,R3HAB,62,0.487,41600,0.339,0.101,9,0.247,-9.223,0,0.0338,144.914,4,Catch Me (Interlude),7,0.285,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Catch%20Me/,0,0,0,0
0.0818,Trouble,R3HAB,62,0.641,171200,0.687,0.00209,9,0.197,-5.773,0,0.0542,149.873,4,Shanghai,8,0.418,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Shanghai/,0,0,0,0
0.318,Trouble,R3HAB,62,0.715,150619,0.581,0,6,0.125,-4.811,1,0.0384,97.019,4,Truth or Dare,9,0.378,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Truth%20or%20Dare/,0,0,0,0
0.021,Trouble,R3HAB,62,0.836,192256,0.859,7.29E-05,1,0.389,-4.492,0,0.1,121.985,4,Icarus,10,0.511,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Icarus/,0,0,0,0
0.91,Trouble,R3HAB,62,0.387,32727,0.31,0.897,1,0.122,-15.877,1,0.0566,133.988,4,Burned (Interlude),11,0.0362,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Burned/,0,0,0,0
0.0945,Trouble,R3HAB,62,0.604,160759,0.688,0,5,0.14,-7.411,0,0.0562,145.072,4,Hold Me,12,0.349,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hold%20Me/,0,0,0,0
0.454,Trouble,R3HAB,62,0.477,193143,0.581,1.59E-06,10,0.196,-7.555,0,0.117,110.049,4,Killing Time,13,0.171,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Killing%20Time/,0,0,0,0
0.0107,Trouble,R3HAB,62,0.807,176066,0.59,0.00033,5,0.0697,-7.918,0,0.0483,122.015,4,Hallucinations,14,0.506,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hallucinations/,0,0,0,0
0.159,Trouble,R3HAB,62,0.444,56706,0.369,0.409,4,0.118,-14.496,0,0.0309,110.051,4,Sahara (Interlude),15,0.0382,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sahara/,0,0,0,0
0.0112,Trouble,R3HAB,62,0.63,164769,0.912,0.226,4,0.344,-5.805,0,0.17,129.905,4,Marrakech,16,0.142,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Marrakech/,0,0,0,0
0.969,Trouble,R3HAB,62,0.33,63273,0.264,0.892,4,0.145,-18.254,0,0.0623,101.906,1,Outro,17,0.459,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Outro/,0,0,0,0
0.437,Clean Up Woman,Betty Wright,2,0.81,166533,0.739,9.13E-05,5,0.0717,-7.27,1,0.0791,89.618,4,Clean Up Woman,1,0.878,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Clean%20Up%20Woman/,0,0,0,0
0.373,Clean Up Woman,Betty Wright,2,0.487,126160,0.709,1.11E-06,2,0.0665,-7.513,0,0.248,163.873,4,Girls Can't Do What Guys Do,2,0.817,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Girls%20Can't%20Do%20What%20Guys%20Do/,0,0,0,0
0.61,Clean Up Woman,Betty Wright,2,0.809,172120,0.65,0.0152,0,0.117,-7.811,1,0.0452,117.067,4,Baby Sitter,3,0.966,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Baby%20Sitter/,0,0,0,0
0.267,Clean Up Woman,Betty Wright,2,0.776,499400,0.768,2.40E-06,2,0.983,-5.019,1,0.0502,101.591,4,Tonight Is the Night (Parts 1&2),4,0.838,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Tonight%20Is%20the%20Night/,0,0,0,0
0.156,Clean Up Woman,Betty Wright,2,0.943,223440,0.684,0.00359,6,0.081,-6.924,1,0.126,111.945,4,Dance With Me,5,0.844,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Dance%20With%20Me/,0,0,0,0
0.0687,Clean Up Woman,Betty Wright,2,0.659,238227,0.807,0.00277,10,0.149,-7.662,1,0.0457,126.662,4,Where Is the Love,6,0.972,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Where%20Is%20the%20Love/,25,7,0,0
0.312,Clean Up Woman,Betty Wright,2,0.514,181053,0.578,9.37E-05,11,0.0881,-3.036,0,0.0301,106.225,4,I Love the Way You Love,7,0.792,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Love%20the%20Way%20You%20Love/,0,0,0,0
0.118,Clean Up Woman,Betty Wright,2,0.82,173973,0.529,9.85E-05,2,0.0512,-10.43,0,0.0302,108.609,4,Secretary,8,0.968,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Secretary/,0,0,0,0
0.341,Clean Up Woman,Betty Wright,2,0.747,199333,0.496,1.16E-05,5,0.493,-11.314,1,0.0408,105.107,4,Let Me Be Your Lovemaker,9,0.969,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Let%20Me%20Be%20Your%20Lovemaker/,0,0,0,0
0.664,Clean Up Woman,Betty Wright,2,0.411,194600,0.575,0.000513,5,0.185,-6.246,0,0.0306,134.746,4,Ain't No Sunshine,10,0.725,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ain't%20No%20Sunshine/,0,0,0,0
0.657,Clean Up Woman,Betty Wright,2,0.538,157093,0.412,4.34E-06,5,0.156,-9.375,1,0.0744,146.657,4,Pure Love,11,0.778,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Pure%20Love/,0,0,0,0
0.203,Clean Up Woman,Betty Wright,2,0.403,204867,0.489,0,4,0.155,-9.541,0,0.0701,148.27,4,Don't Let It End This Way,12,0.653,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Don't%20Let%20It%20End%20This%20Way/,0,0,0,0
0.746,Clean Up Woman,Betty Wright,2,0.434,225507,0.578,0.00117,2,0.133,-8.812,1,0.0429,97.596,4,I'll Love You Forever Heart and Soul,13,0.596,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I'll%20Love%20You%20Forever%20Heart%20and%20Soul/,0,0,0,0
0.454,Clean Up Woman,Betty Wright,2,0.53,165040,0.685,0.00129,5,0.103,-9.23,0,0.034,98.132,4,I'm Getting Tired Baby,14,0.823,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I'm%20Getting%20Tired%20Baby/,0,0,0,0
0.891,Clean Up Woman,Betty Wright,2,0.578,157840,0.659,0.0128,9,0.229,-11.202,1,0.0576,110.802,4,All Your Kissin' Sho' Don't Make True Lovin',15,0.882,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/All%20Your%20Kissin'%20Sho'%20Don't%20Make%20True%20Lovin'/,0,0,0,0
0.464,Clean Up Woman,Betty Wright,2,0.703,185667,0.6,5.42E-05,11,0.0988,-7.772,0,0.0461,111.996,4,If You Love Me Like You Say You Love Me,16,0.891,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/If%20You%20Love%20Me%20Like%20You%20Say%20You%20Love%20Me/,0,0,0,0
0.732,Clean Up Woman,Betty Wright,2,0.833,134027,0.431,0,5,0.204,-10.283,1,0.0394,105.694,4,I'm Gonna Hate Myself In the Morning,17,0.969,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I'm%20Gonna%20Hate%20Myself%20In%20the%20Morning/,0,0,0,0
0.426,Clean Up Woman,Betty Wright,2,0.433,138240,0.778,0.000136,10,0.122,-10.032,0,0.0378,194.114,4,If You Think You've Got Soul,18,0.968,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/If%20You%20Think%20You've%20Got%20Soul/,0,0,0,0
0.51,Clean Up Woman,Betty Wright,2,0.691,180533,0.547,5.62E-05,9,0.302,-9.312,1,0.0376,131.796,4,Circle of Heartbreak,19,0.95,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Circle%20of%20Heartbreak/,0,0,0,0
0.696,Clean Up Woman,Betty Wright,2,0.461,261093,0.547,0.00221,0,0.178,-10.519,1,0.0706,84.084,4,I Am Woman,20,0.511,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Am%20Woman/,0,0,0,0
0.136,Clean Up Woman,Betty Wright,2,0.604,207080,0.885,0.000187,1,0.524,-5.185,1,0.103,92.786,4,Gimme Back My Man,21,0.792,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Gimme%20Back%20My%20Man/,0,0,0,0
0.362,Clean Up Woman,Betty Wright,2,0.588,155400,0.601,1.46E-05,5,0.328,-7.19,1,0.0403,114.973,4,Cry Like a Baby,22,0.92,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cry%20Like%20a%20Baby/,0,0,0,0
0.597,Clean Up Woman,Betty Wright,2,0.782,145493,0.521,4.21E-05,11,0.101,-8.41,0,0.0317,112.73,4,"He's Bad, Bad, Bad",23,0.797,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/He's%20Bad,%20Bad,%20Bad/",0,0,0,0
0.681,Clean Up Woman,Betty Wright,2,0.667,177387,0.703,0.0237,0,0.107,-8.675,1,0.0502,102.423,4,We the Two of Us,24,0.962,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/We%20the%20Two%20of%20Us/,0,0,0,0
0.679,Clean Up Woman,Betty Wright,2,0.482,148693,0.671,0.00012,4,0.203,-11.006,1,0.258,110.316,4,Sweet Wonder,25,0.932,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sweet%20Wonder/,0,0,0,0
0.606,Clean Up Woman,Betty Wright,2,0.322,164640,0.391,0,0,0.118,-7.55,1,0.0437,172.423,3,Watch Out Love,26,0.554,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Watch%20Out%20Love/,0,0,0,0
0.676,Clean Up Woman,Betty Wright,2,0.565,190827,0.357,0,11,0.0982,-13.374,0,0.184,77.763,4,The Best Girls Don't Always Win,27,0.577,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Best%20Girls%20Don't%20Always%20Win/,0,0,0,0
0.731,Clean Up Woman,Betty Wright,2,0.695,190306,0.625,0.177,10,0.101,-10.258,1,0.0319,108.143,4,It's Hard to Stop (Doing Something When It's Good to You),28,0.93,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/It's%20Hard%20to%20Stop/,0,0,0,0
0.375,Clean Up Woman,Betty Wright,2,0.503,173093,0.476,0,11,0.255,-10.926,0,0.0374,122.826,4,Let's Not Rush Down the Road of Love,29,0.512,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Let's%20Not%20Rush%20Down%20the%20Road%20of%20Love/,0,0,0,0
0.793,Clean Up Woman,Betty Wright,2,0.467,208000,0.251,0.00122,9,0.112,-10.412,1,0.0433,149.174,3,I Can't Stop My Heart,30,0.313,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Can't%20Stop%20My%20Heart/,0,0,0,0
0.000816,The Knife,Goldfinger,62,0.49,124823,0.955,2.01E-06,11,0.109,-3.69,0,0.0951,97.567,4,A Million Miles,1,0.464,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/A%20Million%20Miles/,0,0,0,0
0.00673,The Knife,Goldfinger,62,0.515,185717,0.924,0,2,0.144,-3.72,1,0.123,163.058,4,Get What I Need,2,0.798,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Get%20What%20I%20Need/,0,0,0,0
0.000596,The Knife,Goldfinger,62,0.392,183600,0.95,0,2,0.153,-3.484,1,0.19,184.027,4,Am I Deaf,3,0.499,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Am%20I%20Deaf/,0,0,0,0
0.126,The Knife,Goldfinger,62,0.544,218487,0.843,0,1,0.357,-5.052,1,0.0942,168.044,4,Tijuana Sunrise,4,0.794,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Tijuana%20Sunrise/,0,0,0,0
0.000868,The Knife,Goldfinger,62,0.241,177924,0.916,0,8,0.031,-3.9,1,0.168,186.797,4,Put The Knife Away,5,0.668,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Put%20The%20Knife%20Away/,0,0,0,0
0.0136,The Knife,Goldfinger,62,0.637,212557,0.798,3.46E-06,4,0.288,-4.837,1,0.0522,140.124,4,Don't Let Me Go,6,0.751,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Don't%20Let%20Me%20Go/,0,0,0,0
