acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost,link
0.137,Weak,AJR,1,0.673,201160,0.637,0,5,0.184,-4.518,1,0.0429,123.98,4,Weak,3,0.675,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Weak/
0.0556,All Time Low,Jon Bellion,59,0.609,217603,0.57,0,0,0.0915,-4.239,1,0.104,90.195,4,All Time Low,3,0.523,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/All%20Time%20Low/
0.0784,Let Me Love You,DJ Snake,58,0.476,205947,0.718,1.02E-05,8,0.122,-5.309,1,0.0576,199.864,4,Let Me Love You,13,0.143,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Let%20Me%20Love%20You/
0.00251,All Night,Vamps,0,0.563,197793,0.775,0,8,0.326,-6.433,1,0.0366,144.945,4,All Night,1,0.438,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/All%20Night/
0.105,Bounce Back,Big Sean,3,0.77,222360,0.567,0,2,0.125,-5.698,1,0.175,81.477,4,Bounce Back,3,0.256,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Bounce%20Back/
0.108,Fake Love,Drake,3,0.927,210937,0.488,0,9,0.196,-9.433,0,0.42,133.987,4,Fake Love,20,0.599,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Fake%20Love/
0.338,Don't Wanna Know,Maroon 5,59,0.783,214480,0.623,0,7,0.0975,-6.126,1,0.08,100.048,4,Don't Wanna Know,1,0.447,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Don't%20Wanna%20Know/
0.243,El Amante,Nicky Jam,61,0.683,219507,0.691,0,8,0.14,-5.535,1,0.0432,179.91,4,El Amante,5,0.746,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/El%20Amante/
0.034,24K Magic,Bruno Mars,62,0.818,225983,0.803,0,1,0.153,-4.282,1,0.0797,106.97,4,24K Magic,1,0.632,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/24K%20Magic/
0.198,Congratulations,Post Malone,3,0.627,220293,0.812,0,6,0.212,-4.215,1,0.0358,123.071,4,Congratulations,12,0.497,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Congratulations/
0.00784,One Dance,Drake,59,0.791,173987,0.619,0.00423,1,0.351,-5.886,1,0.0532,103.989,4,One Dance,12,0.376,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/One%20Dance/
0.4,Reggaetón Lento (Bailemos),CNCO,61,0.761,222560,0.838,0,4,0.176,-3.073,0,0.0502,93.974,4,Reggaetón Lento (Bailemos),3,0.717,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Reggaetón%20Lento/
0.112,Shed a Light,Robin Schulz,62,0.483,191379,0.787,0,8,0.257,-5.244,1,0.102,122.058,4,Shed a Light,1,0.556,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Shed%20a%20Light/
0.222,Don't Leave,Snakehips,62,0.657,214693,0.703,0,1,0.256,-3.402,1,0.0753,122.381,4,Don't Leave,1,0.344,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Don't%20Leave/
0.163,You Don't Know Me - Radio Edit,Jax Jones,57,0.876,213947,0.669,0,11,0.185,-6.054,0,0.138,124.007,4,You Don't Know Me - Radio Edit,1,0.677,1,FALSE,FALSE,FALSE,TRUE,FALSE,http://www.officialcharts.com/search/singles/You%20Don't%20Know%20Me%20-%20Radio%20Edit/
0.586,Hear Me Now,Alok,8,0.789,192846,0.442,0.00366,11,0.0927,-7.844,1,0.0421,121.971,4,Hear Me Now,1,0.455,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hear%20Me%20Now/
0.0736,Cold Water (feat. Justin Bieber & MØ),Major Lazer,41,0.608,185352,0.798,0,6,0.156,-5.092,0,0.0432,92.943,4,Cold Water (feat. Justin Bieber & MØ),1,0.488,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cold%20Water/
0.0592,In the Name of Love,Martin Garrix,1,0.49,195840,0.485,0,4,0.337,-6.237,0,0.0406,133.889,4,In the Name of Love,2,0.185,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/In%20the%20Name%20of%20Love/
0.273,Now and Later,Sage Gemini,61,0.781,193181,0.57,0,11,0.196,-5.874,0,0.188,107.059,4,Now and Later,1,0.858,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Now%20and%20Later/
0.0576,Tunnel Vision,Kodak Black,62,0.497,268187,0.489,9.91E-05,11,0.122,-7.724,0,0.294,171.853,4,Tunnel Vision,10,0.231,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Tunnel%20Vision/
0.0408,Side To Side,Ariana Grande,58,0.648,226160,0.738,0,6,0.292,-5.883,0,0.247,159.145,4,Side To Side,5,0.606,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Side%20To%20Side/
0.0102,Mask Off,Future,62,0.833,204600,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,4,Mask Off,7,0.286,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Mask%20Off/
0.455,Love,Lana Del Rey,0,0.322,278360,0.352,0.00333,10,0.11,-10.986,1,0.0309,70.429,3,Love,1,0.258,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Love/
0.242,T-Shirt,Migos,61,0.865,242407,0.687,0,10,0.158,-3.744,0,0.217,139.023,4,T-Shirt,2,0.515,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/T-Shirt/
0.424,How Would You Feel (Paean),Ed Sheeran,62,0.617,280533,0.439,0,9,0.127,-5.63,1,0.0269,139.979,4,How Would You Feel (Paean),11,0.242,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/How%20Would%20You%20Feel/
0.0504,I Got You,Bebe Rexha,61,0.609,191812,0.887,4.76E-06,9,0.09,-4.749,0,0.0507,97.99,4,I Got You,1,0.303,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Got%20You/
0.0559,Otra Vez (feat. J Balvin),Zion & Lennox,58,0.832,209453,0.772,0.000486,10,0.44,-5.429,1,0.1,96.016,4,Otra Vez (feat. J Balvin),7,0.714,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Otra%20Vez/
0.729,Sunset Lover,Petit Biscuit,62,0.783,237793,0.467,0.809,6,0.109,-9.474,1,0.0503,90.838,4,Sunset Lover,1,0.236,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sunset%20Lover/
0.0744,SUBEME LA RADIO,Enrique Iglesias,62,0.684,208163,0.823,0,9,0.111,-3.297,0,0.0773,91.048,4,SUBEME LA RADIO,1,0.645,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/SUBEME%20LA%20RADIO/
0.13,Black Beatles,Rae Sremmurd,3,0.794,291893,0.646,0,0,0.14,-6.235,1,0.0614,145.931,4,Black Beatles,5,0.331,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Black%20Beatles/
0.371,Starving,Hailee Steinfeld,1,0.636,181880,0.633,0,4,0.102,-4.23,1,0.126,99.721,4,Starving,6,0.527,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Starving/
0.0935,My Way,Calvin Harris,62,0.819,219160,0.913,3.72E-05,4,0.161,-3.059,0,0.0427,119.989,4,My Way,1,0.523,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/My%20Way/
0.0189,Water Under the Bridge,Adele,18,0.596,240427,0.838,1.54E-05,5,0.108,-6.52,0,0.0704,94.982,4,Water Under the Bridge,6,0.479,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Water%20Under%20the%20Bridge/
0.463,Body Like A Back Road,Sam Hunt,3,0.731,165387,0.469,1.04E-06,5,0.103,-7.226,1,0.0326,98.963,4,Body Like A Back Road,1,0.618,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Body%20Like%20A%20Back%20Road/
0.0853,I Would Like,Zara Larsson,61,0.486,226720,0.713,0,2,0.0839,-3.949,0,0.0524,121.028,4,I Would Like,3,0.3,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Would%20Like/
0.393,Human,Rag'n'Bone Man,62,0.602,200187,0.707,0,11,0.165,-4.097,1,0.302,75.09,4,Human,1,0.539,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Human/
0.29,Comin Out Strong,Future,62,0.628,254370,0.481,0,1,0.118,-7.775,1,0.475,108.761,5,Comin Out Strong,2,0.316,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Comin%20Out%20Strong/
0.551,Safari,J Balvin,58,0.508,205600,0.687,3.41E-06,0,0.126,-4.361,1,0.326,180.044,4,Safari,3,0.565,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Safari/
0.186,Alone,Alan Walker,62,0.676,161200,0.929,0.000405,10,0.121,-3.194,1,0.0458,97.019,4,Alone,1,0.151,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Alone/
0.0123,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,60,0.667,236002,0.83,0,0,0.191,-5.715,1,0.0749,113.03,4,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",1,0.716,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/CAN'T%20STOP%20THE%20FEELING!/
0.0303,Selfish,Future,62,0.415,251423,0.369,7.64E-06,8,0.383,-10.044,1,0.0741,95.746,4,Selfish,15,0.0951,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Selfish/
0.215,Swang,Rae Sremmurd,3,0.678,208120,0.317,4.31E-05,8,0.101,-9.427,1,0.0583,140.009,4,Swang,13,0.157,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Swang/
0.221,It's Gotta Be You,Isaiah,62,0.433,193447,0.745,0,8,0.0981,-4.632,1,0.0377,95.472,4,It's Gotta Be You,1,0.586,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/It's%20Gotta%20Be%20You/
0.032,Touch,Little Mix,62,0.607,213307,0.718,0,4,0.403,-4.095,1,0.0978,101.821,4,Touch,2,0.521,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Touch/
0.0841,Heathens,Twenty One Pilots,62,0.732,195920,0.396,3.58E-05,4,0.105,-9.348,0,0.0286,90.024,4,Heathens,1,0.547,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Heathens/
0.137,Mercy,Shawn Mendes,1,0.469,208733,0.68,0,11,0.11,-4.921,0,0.117,147.734,4,Mercy,2,0.355,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Mercy/
0.096,History,Olivia Holt,59,0.76,203992,0.63,0,1,0.113,-6.752,1,0.0582,100.977,4,History,5,0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/History/
0.16,Don't Let Me Down,Chainsmokers,1,0.542,208053,0.859,0.00466,11,0.137,-5.651,1,0.197,159.797,4,Don't Let Me Down,6,0.408,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Don't%20Let%20Me%20Down/
0.0545,September Song,JP Cooper,58,0.623,220291,0.654,0,0,0.0838,-5.675,0,0.0372,95.921,4,September Song,1,0.396,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/September%20Song/
0.303,Caroline,Aminé,0,0.945,209747,0.394,0,10,0.131,-8.571,1,0.492,120.058,4,Caroline,1,0.718,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Caroline/
0.123,Treat You Better,Shawn Mendes,1,0.624,187973,0.803,0,10,0.114,-4.105,0,0.246,166.018,4,Treat You Better,3,0.81,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Treat%20You%20Better/
0.607,Photograph,Ed Sheeran,2,0.614,258987,0.379,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,Photograph,6,0.198,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Photograph/
0.00431,Vente Pa' Ca,Ricky Martin,62,0.663,259196,0.92,1.69E-05,11,0.101,-4.07,0,0.226,99.935,4,Vente Pa' Ca,1,0.521,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Vente%20Pa'%20Ca/
0.181,Party Monster,Weeknd,3,0.585,249213,0.612,1.03E-05,1,0.293,-8.341,1,0.0806,77.487,4,Party Monster,2,0.173,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Party%20Monster/
0.097,All We Know,Chainsmokers,62,0.662,194080,0.586,0.00272,0,0.115,-8.821,1,0.0307,90,4,All We Know,1,0.324,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/All%20We%20Know/
0.0294,Scars To Your Beautiful,Alessia Cara,3,0.591,230227,0.741,0,0,0.11,-5.751,1,0.139,97.048,4,Scars To Your Beautiful,10,0.439,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Scars%20To%20Your%20Beautiful/
0.116,La Rompe Corazones,Daddy Yankee,59,0.685,204520,0.859,0,5,0.317,-2.595,0,0.0553,176.018,4,La Rompe Corazones,1,0.886,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/La%20Rompe%20Corazones/
0.547,Me Llamas (feat. Maluma) - Remix,Piso 21,62,0.76,210323,0.838,1.30E-06,7,0.0664,-3.828,0,0.0529,93.05,4,Me Llamas (feat. Maluma) - Remix,1,0.74,1,TRUE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Me%20Llamas/
0.167,Ay Mi Dios,IAmChino,1,0.761,252003,0.829,0,0,0.189,-3.203,0,0.0681,92.033,4,Ay Mi Dios,1,0.82,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ay%20Mi%20Dios/
0.474,Thinking Out Loud,Ed Sheeran,2,0.781,281560,0.445,0,2,0.184,-6.061,1,0.0295,78.998,4,Thinking Out Loud,11,0.584,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Thinking%20Out%20Loud/
0.256,Vacaciones,Wisin,62,0.772,238800,0.909,0,6,0.255,-3.225,0,0.166,96.031,4,Vacaciones,1,0.679,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Vacaciones/
0.0848,Love On The Brain,Rihanna,2,0.506,224000,0.641,8.09E-06,4,0.073,-4.815,0,0.0456,171.957,3,Love On The Brain,11,0.385,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Love%20On%20The%20Brain/
0.27,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,62,0.639,307910,0.869,0,11,0.0802,-4.024,1,0.147,169.801,4,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",1,0.766,1,TRUE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sola/
0.236,Broccoli (feat. Lil Yachty),DRAM,61,0.886,225205,0.525,0,8,0.057,-7.39,1,0.131,145.99,4,Broccoli (feat. Lil Yachty),7,0.708,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Broccoli/
0.0541,Moves,Big Sean,3,0.789,142907,0.53,0,2,0.164,-6.2,1,0.293,75.515,4,Moves,6,0.381,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Moves/
0.265,Skin,Rag'n'Bone Man,62,0.565,239627,0.745,0,0,0.147,-7.733,1,0.31,170.654,4,Skin,3,0.356,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Skin/
0.0353,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,59,0.663,197933,0.713,7.68E-06,7,0.0843,-6.647,0,0.112,101.965,4,I Took A Pill In Ibiza - Seeb Remix,13,0.684,1,FALSE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Took%20A%20Pill%20In%20Ibiza%20-%20Seeb%20Remix/
0.0778,By Your Side,Jonas Blue,59,0.696,201254,0.743,0,6,0.0581,-3.838,1,0.0331,122.978,4,By Your Side,1,0.613,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/By%20Your%20Side/
0.591,Love Me Now,John Legend,62,0.488,210293,0.762,0,8,0.0763,-3.842,1,0.0865,123.889,4,Love Me Now,5,0.717,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Love%20Me%20Now/
0.218,Romantic - NOTD Remix,Stanaj,59,0.746,184840,0.631,0,8,0.222,-7.968,0,0.231,104.047,4,Romantic - NOTD Remix,5,0.332,1,FALSE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Romantic%20-%20NOTD%20Remix/
0.592,Make Me (Cry),Noah Cyrus,62,0.588,242081,0.471,0.00146,0,0.0733,-7.287,1,0.0577,152.881,4,Make Me (Cry),1,0.209,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Make%20Me/
0.621,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1,0.728,217707,0.563,0,1,0.179,-8.053,0,0.134,100.017,4,We Don't Talk Anymore (feat. Selena Gomez),5,0.35,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/We%20Don't%20Talk%20Anymore/
0.199,Redbone,Childish Gambino,3,0.743,326933,0.359,0.00611,1,0.137,-10.401,1,0.0794,160.083,4,Redbone,6,0.588,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Redbone/
0.421,The Other,Lauv,62,0.38,189333,0.553,2.63E-06,7,0.0788,-6.621,1,0.0653,179.629,4,The Other,1,0.381,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Other/
0.196,Versace On The Floor,Bruno Mars,62,0.578,261240,0.574,0,2,0.083,-6.209,1,0.0454,174.152,4,Versace On The Floor,5,0.301,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Versace%20On%20The%20Floor/
0.0729,Cake,Flo Rida,62,0.786,157165,0.854,1.63E-06,2,0.179,-4.247,1,0.0523,105.078,4,Cake,5,0.685,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cake/
0.127,Sooner Or Later,Aaron Carter,62,0.737,212564,0.729,2.16E-05,5,0.077,-6.817,0,0.0354,111.937,4,Sooner Or Later,3,0.431,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sooner%20Or%20Later/
0.0462,Stressed Out,Twenty One Pilots,61,0.734,202333,0.637,2.29E-05,4,0.0602,-5.677,0,0.141,169.977,4,Stressed Out,2,0.638,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Stressed%20Out/
0.0231,Me Rehúso,Danny Ocean,62,0.744,205715,0.804,0,1,0.0494,-6.327,1,0.0677,104.823,4,Me Rehúso,1,0.456,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Me%20Rehúso/
0.13,Oceans Away,A R I Z O N A,62,0.617,194013,0.642,0.157,8,0.0929,-8.624,1,0.0334,105.885,4,Oceans Away,12,0.236,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Oceans%20Away/
0.00835,Ride,Twenty One Pilots,61,0.645,214507,0.713,0,6,0.113,-5.355,1,0.0393,74.989,4,Ride,3,0.58,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ride/
0.0847,goosebumps,Travis Scott,62,0.841,243837,0.728,0,7,0.149,-3.37,1,0.0484,130.049,4,goosebumps,9,0.43,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/goosebumps/
0.0437,No Lie,Sean Paul,59,0.741,221176,0.891,0,7,0.256,-2.824,1,0.119,102.002,4,No Lie,1,0.445,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20Lie/
0.0705,Some Kind Of Drug,G-Eazy,62,0.586,222467,0.525,0,0,0.0729,-8.968,1,0.498,126.51,4,Some Kind Of Drug,13,0.518,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Some%20Kind%20Of%20Drug/
0.117,Be The One,Dua Lipa,57,0.661,202915,0.651,1.32E-05,7,0.056,-3.771,0,0.0499,87.46,4,Be The One,4,0.368,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Be%20The%20One/
0.0291,Faded,Alan Walker,62,0.589,212627,0.651,3.20E-06,6,0.111,-5.097,1,0.0306,90.011,4,Faded,1,0.161,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Faded/
0.156,No Problem (feat. Lil Wayne & 2 Chainz),Chance Rapper,62,0.652,304607,0.795,0,11,0.123,-5.192,0,0.174,135.018,4,No Problem (feat. Lil Wayne & 2 Chainz),2,0.788,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20Problem/
0.372,Perfect Strangers,Jonas Blue,59,0.742,196613,0.819,0,1,0.277,-5.307,1,0.0487,117.986,4,Perfect Strangers,1,0.697,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Perfect%20Strangers/
0.0472,Cheap Thrills,Sia,53,0.628,211667,0.698,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,Cheap Thrills,6,0.73,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cheap%20Thrills/
0.0102,The Greatest,Sia,60,0.668,210227,0.725,0.000479,1,0.0561,-6.127,1,0.266,191.944,4,The Greatest,14,0.719,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Greatest/
0.684,Down,Marian Hill,59,0.593,197773,0.362,0.00294,0,0.125,-14.701,0,0.273,169.998,4,Down,1,0.0549,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Down/
0.0623,Sexual,NEIKED,59,0.803,188889,0.569,0,2,0.083,-7.392,1,0.0739,107.986,4,Sexual,1,0.807,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sexual/
0.0933,Shooting Stars,Bag Raiders,3,0.634,235813,0.711,0.0309,11,0.0823,-6.187,1,0.0457,124.962,4,Shooting Stars,3,0.47,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Shooting%20Stars/
0.835,Love Yourself,Justin Bieber,56,0.609,233720,0.378,0,4,0.28,-9.828,1,0.438,100.418,4,Love Yourself,5,0.529,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Love%20Yourself/
0.199,This Is What You Came For,Calvin Harris,62,0.63,222160,0.928,0.124,9,0.148,-2.787,0,0.0331,123.963,4,This Is What You Came For,1,0.46,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/This%20Is%20What%20You%20Came%20For/
0.198,La Bicicleta,Carlos Vives,61,0.736,227707,0.964,2.32E-06,0,0.336,-2.147,1,0.129,179.935,4,La Bicicleta,10,0.945,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/La%20Bicicleta/
0.477,Million Reasons,Lady Gaga,58,0.668,205280,0.449,0,0,0.107,-7.897,1,0.0451,129.889,4,Million Reasons,7,0.158,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Million%20Reasons/
0.0998,Dile Que Tu Me Quieres,Ozuna,62,0.721,226400,0.687,0,1,0.0679,-6.682,1,0.0782,175.914,4,Dile Que Tu Me Quieres,1,0.828,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Dile%20Que%20Tu%20Me%20Quieres/
0.373,X (feat. Future),21 Savage,62,0.835,258880,0.413,0.00133,1,0.101,-9.81,1,0.395,149.004,4,X (feat. Future),3,0.114,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/X/
0.0313,Big For Your Boots,Stormzy,62,0.515,238419,0.902,0,6,0.093,-4.729,0,0.383,174.589,5,Big For Your Boots,5,0.617,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Big%20For%20Your%20Boots/
0.075,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,62,0.696,216409,0.817,0,1,0.187,-3.862,1,0.109,98.064,4,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1,0.779,1,TRUE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Swalla/
0.028,Panda,Desiigner,59,0.576,246761,0.766,1.68E-06,10,0.366,-4.943,0,0.449,144.833,4,Panda,14,0.25,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Panda/
0.136,No Heart,21 Savage,62,0.906,235040,0.444,6.44E-05,4,0.173,-8.692,0,0.384,140.063,4,No Heart,2,0.68,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20Heart/
0.103,Work from Home,Fifth Harmony,60,0.803,214480,0.585,3.94E-06,8,0.0644,-5.861,1,0.0432,105.017,4,Work from Home,2,0.588,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Work%20from%20Home/
0.0673,Gyal You A Party Animal - Remix,Charly Black,37,0.723,224320,0.889,0,0,0.363,-4.017,1,0.0939,101.032,4,Gyal You A Party Animal - Remix,1,0.711,1,FALSE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Gyal%20You%20A%20Party%20Animal%20-%20Remix/
0.142,Traicionera,Sebastian Yatra,59,0.776,228467,0.669,0,11,0.219,-4.933,1,0.0638,91.012,4,Traicionera,1,0.646,1,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Traicionera/
